source_file,bulletin_year,bulletin_month,table_type,preference_category,all_chargeability_areas_except_those_listed,china_mainland_born,el_salvador_guatemala_honduras,india,mexico,philippines,vietnam
data/raw/visa_bulletins/html/2023/visa-bulletin-for-august-2023.html,2023,August,final_action,5th Set Aside: Infrastructure (2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-august-2023.html,2023,August,dates_for_filing,1st,C,01JUN22,,01JUN22,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-august-2023.html,2023,August,dates_for_filing,2nd,01DEC22,08OCT19,,01MAY12,01DEC22,01DEC22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-august-2023.html,2023,August,dates_for_filing,3rd,01MAY23,01SEP19,,01AUG12,01MAY23,01MAY23,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-august-2023.html,2023,August,dates_for_filing,Other Workers,01JUN20,01JAN16,,01AUG12,01JUN20,01JUN20,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-august-2023.html,2023,August,dates_for_filing,4th,01OCT18,01OCT18,,01OCT18,01OCT18,01OCT18,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-august-2023.html,2023,August,dates_for_filing,Certain Religious Workers,01OCT18,01OCT18,,01OCT18,01OCT18,01OCT18,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-august-2023.html,2023,August,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,01JAN16,,08DEC19,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-august-2023.html,2023,August,dates_for_filing,5th Set Aside: (Rural - 20%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-august-2023.html,2023,August,dates_for_filing,5th Set Aside: (High Unemployment - 10%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-august-2023.html,2023,August,dates_for_filing,5th Set Aside: (Infrastructure - 2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,final_action,1st,C,15FEB22,,01JAN17,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,final_action,2nd,15JUL22,22OCT19,,01JAN12,15JUL22,15JUL22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,final_action,3rd,01DEC21,22JAN20,,01MAY12,01DEC21,01DEC21,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,final_action,Other Workers,01AUG20,01JAN16,,01MAY12,01AUG20,01MAY20,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,final_action,4th,01JAN19,01JAN19,,01JAN19,01JAN19,01JAN19,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,final_action,Certain Religious Workers,U,U,,U,U,U,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,final_action,"5th Unreserved (including C5, T5, I5, R5)",C,01OCT15,,15DEC18,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,final_action,5th Set Aside: Rural (20%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,final_action,5th Set Aside: High Unemployment (10%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,final_action,5th Set Aside: Infrastructure (2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,dates_for_filing,1st,C,01AUG22,,01JUL19,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,dates_for_filing,2nd,01JAN23,01JAN20,,15MAY12,01JAN23,01JAN23,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,dates_for_filing,3rd,01FEB23,01SEP20,,01AUG12,01FEB23,01JAN23,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,dates_for_filing,Other Workers,15DEC20,01JUN17,,01AUG12,15DEC20,15MAY20,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,dates_for_filing,4th,01MAR19,01MAR19,,01MAR19,01MAR19,01MAR19,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,dates_for_filing,Certain Religious Workers,01MAR19,01MAR19,,01MAR19,01MAR19,01MAR19,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,01JAN17,,01APR22,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,dates_for_filing,5th Set Aside: (Rural - 20%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,dates_for_filing,5th Set Aside: (High Unemployment - 10%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-december-2023.html,2023,December,dates_for_filing,5th Set Aside: (Infrastructure - 2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,final_action,1st,C,01FEB22,C,01FEB22,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,final_action,2nd,01NOV22,08JUN19,01NOV22,08OCT11,01NOV22,01NOV22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,final_action,3rd,C,01AUG18,C,15JUN12,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,final_action,Other Workers,01JAN20,22DEC13,01JAN20,15JUN12,01JAN20,01JAN20,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,final_action,4th,22JUN22,22JUN22,15MAR18,22JUN22,15SEP20,22JUN22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,final_action,Certain Religious Workers,22JUN22,22JUN22,15MAR18,22JUN22,15SEP20,22JUN22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,final_action,"5th Unreserved (including C5, T5, I5, R5)",C,22MAR15,C,08NOV19,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,final_action,5th Set Aside: Rural (20%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,final_action,5th Set Aside: High Unemployment (10%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,final_action,5th Set Aside: Infrastructure (2%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,dates_for_filing,1st,C,01JUN22,C,01JUN22,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,dates_for_filing,2nd,01DEC22,08JUL19,01DEC22,01MAY12,01DEC22,01DEC22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,dates_for_filing,3rd,C,01SEP18,C,01AUG12,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,dates_for_filing,Other Workers,01FEB20,01NOV15,01FEB20,01AUG12,01FEB20,01FEB20,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,dates_for_filing,4th,22JUL22,22JUL22,15APR18,22JUL22,15OCT20,22JUL22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,dates_for_filing,Certain Religious Workers,22JUL22,22JUL22,15APR18,22JUL22,15OCT20,22JUL22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,01JAN16,C,08DEC19,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,dates_for_filing,5th Set Aside: (Rural - 20%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,dates_for_filing,5th Set Aside: (High Unemployment - 10%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-february-2023.html,2023,February,dates_for_filing,5th Set Aside: (Infrastructure - 2%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,final_action,1st,C,01FEB22,C,01FEB22,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,final_action,2nd,01NOV22,08JUN19,01NOV22,08OCT11,01NOV22,01NOV22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,final_action,3rd,C,01AUG18,C,15JUN12,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,final_action,Other Workers,01JUN20,22DEC13,01JUN20,15JUN12,01JUN20,01JUN20,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,final_action,4th,22JUN22,22JUN22,15MAR18,22JUN22,15SEP20,22JUN22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,final_action,Certain Religious Workers,U,U,U,U,U,U,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,final_action,"5th Unreserved (including C5, T5, I5, R5)",C,22MAR15,C,08NOV19,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,final_action,5th Set Aside: Rural (20%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,final_action,5th Set Aside: High Unemployment (10%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,final_action,5th Set Aside: Infrastructure (2%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,dates_for_filing,1st,C,01JUN22,C,01JUN22,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,dates_for_filing,2nd,01DEC22,08JUL19,01DEC22,01MAY12,01DEC22,01DEC22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,dates_for_filing,3rd,C,01SEP18,C,01AUG12,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,dates_for_filing,Other Workers,08SEP22,01NOV15,08SEP22,01AUG12,08SEP22,08SEP22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,dates_for_filing,4th,22JUL22,22JUL22,15APR18,22JUL22,15OCT20,22JUL22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,dates_for_filing,Certain Religious Workers,22JUL22,22JUL22,15APR18,22JUL22,15OCT20,22JUL22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,01JAN16,C,08DEC19,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,dates_for_filing,5th Set Aside: (Rural - 20%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,dates_for_filing,5th Set Aside: (High Unemployment - 10%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-january-2023.html,2023,January,dates_for_filing,5th Set Aside: (Infrastructure - 2%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,final_action,1st,C,01FEB22,,01FEB22,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,final_action,2nd,15FEB22,08JUN19,,01JAN11,15FEB22,15FEB22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,final_action,3rd,01FEB22,01APR19,,01JAN09,01FEB22,01FEB22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,final_action,Other Workers,01JAN20,01SEP15,,01JAN09,01JAN20,01JAN20,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,final_action,4th,01SEP18,01SEP18,,01SEP18,01SEP18,01SEP18,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,final_action,Certain Religious Workers,01SEP18,01SEP18,,01SEP18,01SEP18,01SEP18,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,final_action,"5th Unreserved (including C5, T5, I5, R5)",C,08SEP15,,01APR17,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,final_action,5th Set Aside: Rural (20%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,final_action,5th Set Aside: High Unemployment (10%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,final_action,5th Set Aside: Infrastructure (2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,dates_for_filing,1st,C,01JUN22,,01JUN22,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,dates_for_filing,2nd,01DEC22,08JUL19,,01MAY12,01DEC22,01DEC22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,dates_for_filing,3rd,01MAY23,01JUN19,,01AUG12,01MAY23,01MAY23,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,dates_for_filing,Other Workers,01FEB20,01JAN16,,01AUG12,01FEB20,01FEB20,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,dates_for_filing,4th,01OCT18,01OCT18,,01OCT18,01OCT18,01OCT18,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,dates_for_filing,Certain Religious Workers,01OCT18,01OCT18,,01OCT18,01OCT18,01OCT18,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,01JAN16,,08DEC19,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,dates_for_filing,5th Set Aside: (Rural - 20%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,dates_for_filing,5th Set Aside: (High Unemployment - 10%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-july-2023.html,2023,July,dates_for_filing,5th Set Aside: (Infrastructure - 2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,final_action,1st,C,01FEB22,,01FEB22,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,final_action,2nd,15FEB22,08JUN19,,01JAN11,15FEB22,15FEB22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,final_action,3rd,01JUN22,01APR19,,15JUN12,01JUN22,01JUN22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,final_action,Other Workers,01JAN20,01SEP15,,15JUN12,01JAN20,01JAN20,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,final_action,4th,01SEP18,01SEP18,,01SEP18,01SEP18,01SEP18,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,final_action,Certain Religious Workers,01SEP18,01SEP18,,01SEP18,01SEP18,01SEP18,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,final_action,"5th Unreserved (including C5, T5, I5, R5)",C,08SEP15,,01APR17,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,final_action,5th Set Aside: Rural (20%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,final_action,5th Set Aside: High Unemployment (10%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,final_action,5th Set Aside: Infrastructure (2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,dates_for_filing,1st,C,01JUN22,,01JUN22,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,dates_for_filing,2nd,01DEC22,08JUL19,,01MAY12,01DEC22,01DEC22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,dates_for_filing,3rd,01MAY23,01JUN19,,01AUG12,01MAY23,01MAY23,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,dates_for_filing,Other Workers,01FEB20,01JAN16,,01AUG12,01FEB20,01FEB20,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,dates_for_filing,4th,01OCT18,01OCT18,,01OCT18,01OCT18,01OCT18,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,dates_for_filing,Certain Religious Workers,01OCT18,01OCT18,,01OCT18,01OCT18,01OCT18,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,01JAN16,,08DEC19,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,dates_for_filing,5th Set Aside: (Rural - 20%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,dates_for_filing,5th Set Aside: (High Unemployment - 10%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-june-2023.html,2023,June,dates_for_filing,5th Set Aside: (Infrastructure - 2%),C,C,,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,final_action,1st,C,01FEB22,C,01FEB22,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,final_action,2nd,01NOV22,08JUN19,01NOV22,08OCT11,01NOV22,01NOV22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,final_action,3rd,C,01AUG18,C,15JUN12,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,final_action,Other Workers,01JAN20,01JUL14,01JAN20,15JUN12,01JAN20,01JAN20,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,final_action,4th,01FEB22,01FEB22,15MAR18,01MAR21,01AUG20,01FEB22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,final_action,Certain Religious Workers,01FEB22,01FEB22,15MAR18,01MAR21,01AUG20,01FEB22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,final_action,"5th Unreserved (including C5, T5, I5, R5)",C,08JUL15,C,01JUN18,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,final_action,5th Set Aside: Rural (20%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,final_action,5th Set Aside: High Unemployment (10%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,final_action,5th Set Aside: Infrastructure (2%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,dates_for_filing,1st,C,01JUN22,C,01JUN22,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,dates_for_filing,2nd,01DEC22,08JUL19,01DEC22,01MAY12,01DEC22,01DEC22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,dates_for_filing,3rd,C,01SEP18,C,01AUG12,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,dates_for_filing,Other Workers,01FEB20,01NOV15,01FEB20,01AUG12,01FEB20,01FEB20,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,dates_for_filing,4th,01MAR22,01MAR22,15APR18,01APR21,01SEP20,01MAR22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,dates_for_filing,Certain Religious Workers,01MAR22,01MAR22,15APR18,01APR21,01SEP20,01MAR22,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,dates_for_filing,"5th Unreserved (including C5, T5, I5, R5)",C,01JAN16,C,08DEC19,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,dates_for_filing,5th Set Aside: (Rural - 20%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,dates_for_filing,5th Set Aside: (High Unemployment - 10%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-march-2023.html,2023,March,dates_for_filing,5th Set Aside: (Infrastructure - 2%),C,C,C,C,C,C,
data/raw/visa_bulletins/html/2023/visa-bulletin-for-may-2023.html,2023,May,final_action,1st,C,01FEB22,,01FEB22,C,C,
